FRAME 0
1000.000061	3871      4.291782
1000.000061	3917      4.388737
1000.000061	3963      4.415617
1000.000061	4009      4.184236
1000.000061	4055      3.508894
1000.000061	4101      3.478034
1000.000061	4147      3.912800
1000.000061	4193      4.357663
1000.000061	4239      3.821915
1000.000061	4285      4.180874
1000.000061	4331      3.938901
1000.000061	4377      3.984537
1000.000061	4423      3.520767
1000.000061	4469      3.979658
1000.000061	4515      4.137210
1000.000061	4561      4.025365
1000.000061	4605      3.662676
1000.000061	4634      3.878718
1000.000061	4663      3.164308
1000.000061	4692      3.508292
1000.000061	4721      3.308288
1000.000061	4750      3.387591
1000.000061	4779      3.532233
1000.000061	4808      3.624715
1000.000061	4837      3.225386
1000.000061	4866      2.866108
1000.000061	4895      3.341325
1000.000061	4924      3.508870
1000.000061	4953      3.494359
1000.000061	4982      3.388454
1000.000061	5011      2.843419
1000.000061	5040      3.373698
1000.000061	5069      3.194003
1000.000061	5098      3.443453
1000.000061	5127      3.647575
1000.000061	5156      3.639972
1000.000061	5185      3.288081
1000.000061	5214      3.203729
1000.000061	5243      3.410392
1000.000061	5272      3.232847
1000.000061	MEAN	3.816307
FRAME 2
2000.000122	7      3.994044
2000.000122	53      3.949981
2000.000122	99      4.192040
2000.000122	145      3.711507
2000.000122	191      2.886097
2000.000122	237      3.766853
2000.000122	283      4.143073
2000.000122	329      4.284126
2000.000122	375      4.638644
2000.000122	421      4.466619
2000.000122	467      3.402633
2000.000122	513      4.053532
2000.000122	559      4.262632
2000.000122	605      4.355367
2000.000122	651      4.774715
2000.000122	697      4.115477
2000.000122	743      3.378894
2000.000122	789      3.572899
2000.000122	835      3.916313
2000.000122	881      4.206915
2000.000122	927      4.344449
2000.000122	973      3.990108
2000.000122	1019      4.161711
2000.000122	1065      3.679958
2000.000122	1111      3.883317
2000.000122	1157      3.953257
2000.000122	1203      4.154539
2000.000122	1249      3.931534
2000.000122	1295      3.841346
2000.000122	1341      3.890933
2000.000122	1387      4.097230
2000.000122	1433      3.953108
2000.000122	1479      3.576076
2000.000122	1525      3.842803
2000.000122	1571      3.767582
2000.000122	1617      3.864698
2000.000122	1663      3.600277
2000.000122	1709      3.896715
2000.000122	1755      3.750508
2000.000122	1801      3.471778
2000.000122	1847      3.809439
2000.000122	1893      3.685296
2000.000122	1939      3.743358
2000.000122	1985      3.600744
2000.000122	2031      3.699636
2000.000122	2077      3.943664
2000.000122	2123      3.714696
2000.000122	2169      4.210653
2000.000122	2215      3.971336
2000.000122	2261      3.649759
2000.000122	2307      3.554206
2000.000122	2353      3.589145
2000.000122	2399      3.572452
2000.000122	2445      3.820861
2000.000122	2491      3.152841
2000.000122	2537      3.898967
2000.000122	2583      3.792100
2000.000122	2629      3.709042
2000.000122	2675      3.712515
2000.000122	2721      3.672982
2000.000122	2767      3.915956
2000.000122	2813      3.749351
2000.000122	2859      3.937296
2000.000122	2905      4.006723
2000.000122	2951      3.954915
2000.000122	2997      3.819349
2000.000122	3043      3.946005
2000.000122	3089      3.942282
2000.000122	3135      4.100225
2000.000122	3181      4.137507
2000.000122	3227      4.265044
2000.000122	3273      4.050089
2000.000122	3319      3.844241
2000.000122	3365      4.003640
2000.000122	3411      3.933631
2000.000122	3457      3.481129
2000.000122	3503      4.234682
2000.000122	3549      4.254707
2000.000122	3595      4.140206
2000.000122	3641      4.148727
2000.000122	3687      3.731751
2000.000122	3733      3.621363
2000.000122	3779      3.118387
2000.000122	3825      3.855562
2000.000122	3871      4.271629
2000.000122	3917      4.551011
2000.000122	3963      4.708921
2000.000122	4009      4.223916
2000.000122	4055      3.447222
2000.000122	4101      3.396273
2000.000122	4147      3.999487
2000.000122	4193      4.314907
2000.000122	4239      4.216748
2000.000122	4285      4.256011
2000.000122	4331      3.703209
2000.000122	4377      3.517736
2000.000122	4423      3.666009
2000.000122	4469      4.047786
2000.000122	4515      4.059992
2000.000122	4561      3.714276
2000.000122	4605      3.701937
2000.000122	4634      3.660283
2000.000122	4663      3.006002
2000.000122	4692      3.724395
2000.000122	4721      2.964446
2000.000122	4750      3.154325
2000.000122	4779      3.683583
2000.000122	4808      3.610325
2000.000122	4837      3.537932
2000.000122	4866      2.536534
2000.000122	4895      3.393734
2000.000122	4924      3.216908
2000.000122	4953      3.420528
2000.000122	4982      3.143069
2000.000122	5011      2.444917
2000.000122	5040      3.431352
2000.000122	5069      2.985943
2000.000122	5098      3.606269
2000.000122	5127      3.634184
2000.000122	5156      3.785699
2000.000122	5185      3.351555
2000.000122	5214      2.820750
2000.000122	5243      3.361876
2000.000122	5272      3.088250
2000.000122	MEAN	3.788554
FRAME 3
3000.000244	7      4.167301
3000.000244	53      3.892157
3000.000244	99      3.998200
3000.000244	145      3.817521
3000.000244	191      2.704655
3000.000244	237      3.966679
3000.000244	283      4.317615
3000.000244	329      4.225061
3000.000244	375      4.443441
3000.000244	421      4.349306
3000.000244	467      3.077314
3000.000244	513      3.977091
3000.000244	559      4.294486
3000.000244	605      4.351619
3000.000244	651      4.319751
3000.000244	697      3.950215
3000.000244	743      3.553456
3000.000244	789      4.011050
3000.000244	835      3.971971
3000.000244	881      4.118587
3000.000244	927      4.128588
3000.000244	973      3.936282
3000.000244	1019      4.101036
3000.000244	1065      3.858685
3000.000244	1111      4.046484
3000.000244	1157      4.041587
3000.000244	1203      3.933289
3000.000244	1249      3.563006
3000.000244	1295      3.891191
3000.000244	1341      3.804135
3000.000244	1387      3.907106
3000.000244	1433      4.086728
3000.000244	1479      3.437969
3000.000244	1525      3.917695
3000.000244	1571      3.831433
3000.000244	1617      3.824038
3000.000244	1663      3.719568
3000.000244	1709      3.844639
3000.000244	1755      3.875121
3000.000244	1801      3.464583
3000.000244	1847      3.733748
3000.000244	1893      4.025024
3000.000244	1939      3.829931
3000.000244	1985      3.654059
3000.000244	2031      3.895402
3000.000244	2077      3.741511
3000.000244	2123      3.768121
3000.000244	2169      3.719081
3000.000244	2215      3.811545
3000.000244	2261      3.522026
3000.000244	2307      3.588607
3000.000244	2353      3.652752
3000.000244	2399      3.826488
3000.000244	2445      3.914520
3000.000244	2491      3.506521
3000.000244	2537      3.978408
3000.000244	2583      4.026826
3000.000244	2629      3.756701
3000.000244	2675      3.764948
3000.000244	2721      3.658758
3000.000244	2767      3.838134
3000.000244	2813      3.874149
3000.000244	2859      3.766535
3000.000244	2905      3.917627
3000.000244	2951      3.904877
3000.000244	2997      3.833246
3000.000244	3043      3.795249
3000.000244	3089      3.551738
3000.000244	3135      4.285673
3000.000244	3181      3.986110
3000.000244	3227      4.057611
3000.000244	3273      3.757524
3000.000244	3319      3.792244
3000.000244	3365      3.829932
3000.000244	3411      3.934998
3000.000244	3457      3.650801
3000.000244	3503      4.087061
3000.000244	3549      4.346596
3000.000244	3595      4.065504
3000.000244	3641      4.125114
3000.000244	3687      4.103692
3000.000244	3733      3.982633
3000.000244	3779      3.812629
3000.000244	3825      3.936556
3000.000244	3871      4.234330
3000.000244	3917      4.404191
3000.000244	3963      4.299496
3000.000244	4009      4.121704
3000.000244	4055      3.974903
3000.000244	4101      3.477637
3000.000244	4147      4.170235
3000.000244	4193      4.109033
3000.000244	4239      3.737605
3000.000244	4285      4.310021
3000.000244	4331      3.782587
3000.000244	4377      3.549641
3000.000244	4423      3.592409
3000.000244	4469      3.796133
3000.000244	4515      3.967416
3000.000244	4561      3.697682
3000.000244	4605      3.811511
3000.000244	4634      3.427292
3000.000244	4663      3.562896
3000.000244	4692      3.552527
3000.000244	4721      3.416776
3000.000244	4750      3.284697
3000.000244	4779      3.800466
3000.000244	4808      3.546554
3000.000244	4837      3.448086
3000.000244	4866      2.726217
3000.000244	4895      3.425632
3000.000244	4924      3.190339
3000.000244	4953      3.590971
3000.000244	4982      3.208803
3000.000244	5011      2.582465
3000.000244	5040      3.359725
3000.000244	5069      2.575798
3000.000244	5098      3.383866
3000.000244	5127      3.333918
3000.000244	5156      3.610100
3000.000244	5185      3.672801
3000.000244	5214      2.936261
3000.000244	5243      3.363175
3000.000244	5272      3.027198
3000.000244	MEAN	3.785442
FRAME 4
4000.000244	7      3.949190
4000.000244	53      3.750249
4000.000244	99      3.717005
4000.000244	145      3.755073
4000.000244	191      3.836118
4000.000244	237      3.647882
4000.000244	283      4.115351
4000.000244	329      3.968109
4000.000244	375      4.254077
4000.000244	421      4.180088
4000.000244	467      3.600765
4000.000244	513      3.879760
4000.000244	559      4.106958
4000.000244	605      4.215272
4000.000244	651      4.320180
4000.000244	697      4.139151
4000.000244	743      3.739307
4000.000244	789      3.711231
4000.000244	835      3.594137
4000.000244	881      3.562707
4000.000244	927      3.976167
4000.000244	973      4.287023
4000.000244	1019      4.041918
4000.000244	1065      3.550997
4000.000244	1111      3.572730
4000.000244	1157      3.816674
4000.000244	1203      4.116038
4000.000244	1249      4.257214
4000.000244	1295      4.328124
4000.000244	1341      3.939599
4000.000244	1387      3.942658
4000.000244	1433      3.858432
4000.000244	1479      3.873502
4000.000244	1525      3.998769
4000.000244	1571      4.067793
4000.000244	1617      4.092347
4000.000244	1663      3.835749
4000.000244	1709      3.827427
4000.000244	1755      3.765562
4000.000244	1801      3.657261
4000.000244	1847      4.118033
4000.000244	1893      4.056032
4000.000244	1939      4.323377
4000.000244	1985      3.996300
4000.000244	2031      3.543240
4000.000244	2077      3.710196
4000.000244	2123      3.746486
4000.000244	2169      3.691423
4000.000244	2215      3.624229
4000.000244	2261      3.938347
4000.000244	2307      3.994385
4000.000244	2353      3.822407
4000.000244	2399      4.048108
4000.000244	2445      3.767874
4000.000244	2491      3.789797
4000.000244	2537      4.196532
4000.000244	2583      4.048746
4000.000244	2629      3.761535
4000.000244	2675      3.986224
4000.000244	2721      3.505752
4000.000244	2767      4.094009
4000.000244	2813      4.067148
4000.000244	2859      4.145784
4000.000244	2905      4.314155
4000.000244	2951      3.905805
4000.000244	2997      3.733240
4000.000244	3043      3.522235
4000.000244	3089      3.736502
4000.000244	3135      3.896161
4000.000244	3181      3.928350
4000.000244	3227      4.116786
4000.000244	3273      4.032353
4000.000244	3319      3.954458
4000.000244	3365      3.646457
4000.000244	3411      3.806845
4000.000244	3457      3.510329
4000.000244	3503      4.060002
4000.000244	3549      4.327091
4000.000244	3595      4.434131
4000.000244	3641      4.067120
4000.000244	3687      3.956181
4000.000244	3733      3.526791
4000.000244	3779      3.554605
4000.000244	3825      4.028182
4000.000244	3871      4.063640
4000.000244	3917      4.254567
4000.000244	3963      4.191899
4000.000244	4009      3.986208
4000.000244	4055      3.621698
4000.000244	4101      3.955341
4000.000244	4147      3.957169
4000.000244	4193      4.263659
4000.000244	4239      4.318542
4000.000244	4285      3.935598
4000.000244	4331      3.883775
4000.000244	4377      3.290038
4000.000244	4423      3.561263
4000.000244	4469      3.859049
4000.000244	4515      3.913176
4000.000244	4561      3.586469
4000.000244	4605      3.509162
4000.000244	4634      2.998045
4000.000244	4663      2.912533
4000.000244	4692      3.519996
4000.000244	4721      2.522691
4000.000244	4750      3.298795
4000.000244	4779      3.814112
4000.000244	4808      3.514099
4000.000244	4837      3.407078
4000.000244	4866      3.192991
4000.000244	4895      3.543869
4000.000244	4924      3.406588
4000.000244	4953      3.365244
4000.000244	4982      3.281997
4000.000244	5011      2.921484
4000.000244	5040      3.114609
4000.000244	5069      3.362901
4000.000244	5098      3.751911
4000.000244	5127      3.505973
4000.000244	5156      3.426163
4000.000244	5185      3.431284
4000.000244	5214      2.815533
4000.000244	5243      3.197872
4000.000244	5272      3.539710
4000.000244	MEAN	3.797413
FRAME 5
5000.000000	7      3.932017
5000.000000	53      3.757202
5000.000000	99      4.099584
5000.000000	145      3.945318
5000.000000	191      3.586595
5000.000000	237      3.796064
5000.000000	283      4.047482
5000.000000	329      4.049184
5000.000000	375      4.270619
5000.000000	421      4.081435
5000.000000	467      3.773140
5000.000000	513      3.986290
5000.000000	559      4.107658
5000.000000	605      4.023688
5000.000000	651      4.587084
5000.000000	697      3.784664
5000.000000	743      3.687811
5000.000000	789      3.640934
5000.000000	835      3.815271
5000.000000	881      3.946692
5000.000000	927      4.059791
5000.000000	973      3.783949
5000.000000	1019      4.096636
5000.000000	1065      3.676415
5000.000000	1111      3.796251
5000.000000	1157      3.928987
5000.000000	1203      3.994465
5000.000000	1249      3.917804
5000.000000	1295      3.899176
5000.000000	1341      3.999166
5000.000000	1387      3.966730
5000.000000	1433      4.053130
5000.000000	1479      3.630622
5000.000000	1525      3.959271
5000.000000	1571      3.833965
5000.000000	1617      3.941059
5000.000000	1663      3.857849
5000.000000	1709      4.043238
5000.000000	1755      4.061225
5000.000000	1801      3.642223
5000.000000	1847      3.791146
5000.000000	1893      3.795949
5000.000000	1939      3.921837
5000.000000	1985      3.710028
5000.000000	2031      3.921696
5000.000000	2077      4.166010
5000.000000	2123      3.864333
5000.000000	2169      3.943744
5000.000000	2215      3.980278
5000.000000	2261      4.006436
5000.000000	2307      3.908522
5000.000000	2353      3.756177
5000.000000	2399      3.711604
5000.000000	2445      4.158798
5000.000000	2491      3.917017
5000.000000	2537      3.952578
5000.000000	2583      3.969012
5000.000000	2629      4.015783
5000.000000	2675      3.953250
5000.000000	2721      3.827398
5000.000000	2767      4.205464
5000.000000	2813      3.858943
5000.000000	2859      3.896512
5000.000000	2905      4.016742
5000.000000	2951      3.963460
5000.000000	2997      4.072093
5000.000000	3043      3.943231
5000.000000	3089      3.470525
5000.000000	3135      4.159989
5000.000000	3181      3.933447
5000.000000	3227      4.092286
5000.000000	3273      3.897729
5000.000000	3319      3.979582
5000.000000	3365      3.951652
5000.000000	3411      3.973546
5000.000000	3457      3.752497
5000.000000	3503      4.051235
5000.000000	3549      4.145498
5000.000000	3595      3.857403
5000.000000	3641      4.073068
5000.000000	3687      3.868936
5000.000000	3733      3.630405
5000.000000	3779      3.741612
5000.000000	3825      3.869290
5000.000000	3871      4.046645
5000.000000	3917      4.260493
5000.000000	3963      4.554903
5000.000000	4009      3.762462
5000.000000	4055      3.708723
5000.000000	4101      3.449587
5000.000000	4147      3.840208
5000.000000	4193      3.908596
5000.000000	4239      4.136239
5000.000000	4285      3.786556
5000.000000	4331      3.855098
5000.000000	4377      3.756129
5000.000000	4423      3.841390
5000.000000	4469      4.066174
5000.000000	4515      3.870232
5000.000000	4561      3.818165
5000.000000	4605      3.644077
5000.000000	4634      3.483762
5000.000000	4663      3.553357
5000.000000	4692      3.554326
5000.000000	4721      3.035112
5000.000000	4750      3.068737
5000.000000	4779      3.550032
5000.000000	4808      3.644705
5000.000000	4837      3.665991
5000.000000	4866      3.344508
5000.000000	4895      3.065678
5000.000000	4924      3.511506
5000.000000	4953      3.562534
5000.000000	4982      3.225588
5000.000000	5011      3.297886
5000.000000	5040      3.313072
5000.000000	5069      3.284334
5000.000000	5098      3.453108
5000.000000	5127      3.520755
5000.000000	5156      3.181058
5000.000000	5185      3.364773
5000.000000	5214      2.964225
5000.000000	5243      3.098649
5000.000000	5272      3.168851
5000.000000	MEAN	3.814158
FRAME 6
6000.000488	7      3.976381
6000.000488	53      3.917472
6000.000488	99      3.886938
6000.000488	145      4.123337
6000.000488	191      3.985365
6000.000488	237      3.869934
6000.000488	283      4.012409
6000.000488	329      4.002480
6000.000488	375      4.172511
6000.000488	421      4.199470
6000.000488	467      3.656232
6000.000488	513      3.504925
6000.000488	559      3.783935
6000.000488	605      3.928664
6000.000488	651      4.143001
6000.000488	697      3.780473
6000.000488	743      3.595241
6000.000488	789      3.545346
6000.000488	835      3.835738
6000.000488	881      3.623056
6000.000488	927      3.680715
6000.000488	973      3.400970
6000.000488	1019      4.106913
6000.000488	1065      3.839851
6000.000488	1111      3.671017
6000.000488	1157      3.691761
6000.000488	1203      3.808289
6000.000488	1249      3.932279
6000.000488	1295      4.204218
6000.000488	1341      3.899964
6000.000488	1387      3.938146
6000.000488	1433      3.669111
6000.000488	1479      3.951896
6000.000488	1525      3.893207
6000.000488	1571      3.922853
6000.000488	1617      3.881720
6000.000488	1663      3.762976
6000.000488	1709      3.922652
6000.000488	1755      3.675230
6000.000488	1801      3.832006
6000.000488	1847      3.996101
6000.000488	1893      3.676234
6000.000488	1939      3.951817
6000.000488	1985      4.271796
6000.000488	2031      4.027344
6000.000488	2077      4.141472
6000.000488	2123      4.020049
6000.000488	2169      3.834464
6000.000488	2215      4.014626
6000.000488	2261      3.981463
6000.000488	2307      3.764643
6000.000488	2353      4.033828
6000.000488	2399      4.033772
6000.000488	2445      4.081869
6000.000488	2491      4.127810
6000.000488	2537      4.141486
6000.000488	2583      3.945812
6000.000488	2629      3.926204
6000.000488	2675      4.084676
6000.000488	2721      3.937763
6000.000488	2767      3.883707
6000.000488	2813      3.547251
6000.000488	2859      3.633115
6000.000488	2905      3.982383
6000.000488	2951      3.990888
6000.000488	2997      4.033364
6000.000488	3043      3.797229
6000.000488	3089      3.814655
6000.000488	3135      3.829782
6000.000488	3181      3.646818
6000.000488	3227      3.729090
6000.000488	3273      3.399436
6000.000488	3319      4.357228
6000.000488	3365      3.865804
6000.000488	3411      3.744774
6000.000488	3457      3.326109
6000.000488	3503      3.858459
6000.000488	3549      4.085943
6000.000488	3595      3.816134
6000.000488	3641      3.972034
6000.000488	3687      3.796580
6000.000488	3733      3.448876
6000.000488	3779      3.489308
6000.000488	3825      3.958297
6000.000488	3871      3.955745
6000.000488	3917      3.872158
6000.000488	3963      4.234734
6000.000488	4009      3.635265
6000.000488	4055      3.826145
6000.000488	4101      3.969428
6000.000488	4147      3.920516
6000.000488	4193      3.964965
6000.000488	4239      3.636984
6000.000488	4285      3.987906
6000.000488	4331      4.043237
6000.000488	4377      4.111639
6000.000488	4423      3.927278
6000.000488	4469      4.056028
6000.000488	4515      4.063447
6000.000488	4561      3.930262
6000.000488	4605      3.698282
6000.000488	4634      3.313154
6000.000488	4663      3.826597
6000.000488	4692      3.461392
6000.000488	4721      3.306743
6000.000488	4750      3.226446
6000.000488	4779      3.508862
6000.000488	4808      3.257369
6000.000488	4837      3.515235
6000.000488	4866      3.159576
6000.000488	4895      3.099816
6000.000488	4924      3.502986
6000.000488	4953      3.438268
6000.000488	4982      3.388972
6000.000488	5011      3.196073
6000.000488	5040      3.296458
6000.000488	5069      3.322917
6000.000488	5098      3.381071
6000.000488	5127      3.359809
6000.000488	5156      3.498171
6000.000488	5185      3.364160
6000.000488	5214      3.413675
6000.000488	5243      3.540960
6000.000488	5272      3.136857
6000.000488	MEAN	3.786926
FRAME 7
7000.000488	7      3.857710
7000.000488	53      3.962928
7000.000488	99      4.034472
7000.000488	145      4.011834
7000.000488	191      3.878644
7000.000488	237      3.740346
7000.000488	283      3.812670
7000.000488	329      3.907218
7000.000488	375      3.971483
7000.000488	421      3.969026
7000.000488	467      3.765413
7000.000488	513      3.819401
7000.000488	559      3.978891
7000.000488	605      4.001511
7000.000488	651      3.933002
7000.000488	697      3.525314
7000.000488	743      3.260995
7000.000488	789      3.545577
7000.000488	835      3.650701
7000.000488	881      3.778656
7000.000488	927      3.937860
7000.000488	973      3.582504
7000.000488	1019      3.917396
7000.000488	1065      3.515553
7000.000488	1111      4.131446
7000.000488	1157      3.732447
7000.000488	1203      3.816294
7000.000488	1249      3.875578
7000.000488	1295      4.207266
7000.000488	1341      4.088906
7000.000488	1387      4.232015
7000.000488	1433      3.662130
7000.000488	1479      3.927028
7000.000488	1525      4.211624
7000.000488	1571      4.027455
7000.000488	1617      3.740840
7000.000488	1663      3.777079
7000.000488	1709      4.045951
7000.000488	1755      3.841629
7000.000488	1801      3.824567
7000.000488	1847      4.053645
7000.000488	1893      3.597089
7000.000488	1939      4.033266
7000.000488	1985      4.124619
7000.000488	2031      4.076014
7000.000488	2077      4.110685
7000.000488	2123      3.718770
7000.000488	2169      3.624374
7000.000488	2215      4.300169
7000.000488	2261      4.087278
7000.000488	2307      3.881762
7000.000488	2353      4.101291
7000.000488	2399      3.807389
7000.000488	2445      4.297915
7000.000488	2491      4.204535
7000.000488	2537      3.993138
7000.000488	2583      4.219222
7000.000488	2629      4.120939
7000.000488	2675      4.001075
7000.000488	2721      3.818310
7000.000488	2767      4.040940
7000.000488	2813      3.712556
7000.000488	2859      3.662542
7000.000488	2905      3.949577
7000.000488	2951      3.831507
7000.000488	2997      3.964610
7000.000488	3043      3.825878
7000.000488	3089      3.982892
7000.000488	3135      4.153202
7000.000488	3181      3.596767
7000.000488	3227      3.934754
7000.000488	3273      3.845299
7000.000488	3319      4.254052
7000.000488	3365      4.098245
7000.000488	3411      4.138943
7000.000488	3457      3.677725
7000.000488	3503      3.732186
7000.000488	3549      3.891555
7000.000488	3595      4.065722
7000.000488	3641      3.900897
7000.000488	3687      3.727903
7000.000488	3733      3.603152
7000.000488	3779      3.340060
7000.000488	3825      3.853821
7000.000488	3871      3.873108
7000.000488	3917      3.928638
7000.000488	3963      4.024858
7000.000488	4009      3.777348
7000.000488	4055      3.550351
7000.000488	4101      3.577591
7000.000488	4147      3.784443
7000.000488	4193      3.821958
7000.000488	4239      4.002684
7000.000488	4285      3.806144
7000.000488	4331      3.579448
7000.000488	4377      4.009350
7000.000488	4423      3.905586
7000.000488	4469      3.986889
7000.000488	4515      3.926926
7000.000488	4561      4.078153
7000.000488	4605      3.497371
7000.000488	4634      3.530793
7000.000488	4663      3.637862
7000.000488	4692      3.357764
7000.000488	4721      3.171529
7000.000488	4750      2.957907
7000.000488	4779      3.724653
7000.000488	4808      3.218696
7000.000488	4837      3.682202
7000.000488	4866      3.058146
7000.000488	4895      3.333168
7000.000488	4924      3.717512
7000.000488	4953      3.418695
7000.000488	4982      3.239631
7000.000488	5011      3.457736
7000.000488	5040      3.463616
7000.000488	5069      3.396636
7000.000488	5098      3.496919
7000.000488	5127      3.354466
7000.000488	5156      2.943861
7000.000488	5185      3.195522
7000.000488	5214      3.086474
7000.000488	5243      3.342074
7000.000488	5272      3.312292
7000.000488	MEAN	3.787796
FRAME 8
8000.000488	7      3.724568
8000.000488	53      3.997781
8000.000488	99      4.139704
8000.000488	145      4.140424
8000.000488	191      3.923343
8000.000488	237      3.853517
8000.000488	283      4.195342
8000.000488	329      4.260312
8000.000488	375      4.181638
8000.000488	421      3.930333
8000.000488	467      3.778054
8000.000488	513      3.920584
8000.000488	559      3.949570
8000.000488	605      4.076640
8000.000488	651      3.850071
8000.000488	697      3.528089
