3.781700	3.752400	3.700600	3.717400	3.664800	3.577700	3.571000	3.483500	3.494500	3.573600	3.573600	3.570900	3.586301	3.642200	3.592300	3.587500	3.466000	3.607100	3.597800	3.537400	3.589000	3.608600	3.658300	3.669900	3.743801	3.745401	4.003700	4.020200	4.103400	4.108600	4.068600	4.058700	4.036600	4.053800	4.053800	4.053800	4.073500	4.073500	4.113999	4.119200	4.045600	4.045600	4.061200	4.059400	4.068400	4.068400	4.068400	4.032100	4.046000	4.046000	4.036600	4.029500	4.003600	4.012000	4.003800	3.952801	3.960401	3.960401	3.960401	3.997700	3.965901	3.974000	3.927701	3.913501	3.893100	3.884700	3.884700	3.879400	3.911500	3.900100	3.813400	3.795400	3.785200	3.647400	3.647400	3.677400	3.695200	3.681400	3.621700	3.621700	3.669000	3.744900	3.744900	3.782900	3.788600	3.715900	3.770800	3.824500	3.908700	3.908700	3.908700	3.939400	3.965000	4.018700	4.018700	4.015100	3.990800	3.990800	4.006000	3.847500	
3.772800	3.779900	3.696600	3.728500	3.664800	3.577700	3.571700	3.514200	3.560400	3.573600	3.573600	3.570900	3.652100	3.642200	3.592300	3.540101	3.550700	3.607100	3.597800	3.636800	3.568200	3.684700	3.695200	3.695200	3.693100	3.843100	3.872400	4.077800	4.103400	4.108600	4.108600	4.058700	4.058700	4.060200	4.058600	4.053800	4.073500	4.073500	4.102000	4.119200	4.088800	4.087200	4.059400	4.062800	4.062800	4.068400	4.068400	4.055500	4.017200	4.046000	4.013801	4.003600	4.003600	3.996600	3.996600	3.997401	3.960401	3.957401	3.997700	4.008201	3.949001	3.986001	3.927701	3.903001	3.884700	3.884700	3.879400	3.942801	3.929401	3.917901	3.978200	3.785200	3.673300	3.673300	3.647400	3.672300	3.730500	3.730500	3.746600	3.729100	3.678200	3.784400	3.784400	3.902300	3.843900	3.856400	3.866200	3.884100	3.893600	3.903600	3.962300	3.962300	3.965000	4.018700	3.995100	3.990800	3.990800	3.990800	3.816800	3.818900	
3.748200	3.750400	3.773100	3.728500	3.617000	3.590400	3.578400	3.514200	3.508000	3.573600	3.653000	3.650300	3.731500	3.705000	3.592300	3.540101	3.599901	3.622400	3.636800	3.636800	3.637900	3.607400	3.695200	3.695200	3.718400	3.918900	3.899400	3.988800	4.086500	4.081800	4.063700	4.080100	4.040000	4.041500	4.039900	4.056700	4.048300	4.037000	4.074000	4.074000	4.058100	4.065900	4.062800	4.062800	4.062800	4.068400	4.068400	4.040600	4.017200	4.008801	4.012101	4.003600	3.996600	3.996600	3.996600	4.000000	3.991101	3.997700	4.008201	4.008201	3.933900	3.961401	3.975501	3.903500	3.884700	3.879400	3.942801	3.998800	3.985400	3.973900	3.975700	3.917600	3.800500	3.722400	3.696500	3.690500	3.717400	3.728600	3.744700	3.729900	3.733400	3.756500	3.913600	3.913600	3.913600	3.894100	3.901300	3.907800	3.912700	3.918300	3.926500	3.952800	4.016000	3.998700	3.991100	3.986800	3.966000	3.912400	3.818900	3.803200	
3.768100	3.768100	3.761300	3.718300	3.619200	3.635400	3.587200	3.531900	3.531900	3.638200	3.638600	3.638600	3.759600	3.756600	3.620401	3.650401	3.583301	3.545701	3.621200	3.682700	3.682700	3.588100	3.588100	3.646500	3.745300	3.853600	3.906600	3.899400	4.038100	4.063700	4.023601	4.005000	4.013200	4.041500	4.041500	4.056700	4.002000	4.047100	4.039001	4.073000	4.040801	4.030200	4.023700	4.054400	4.054400	4.060000	4.060000	4.045100	4.008801	3.993600	4.022401	3.982700	3.996600	3.996600	3.993600	4.041800	3.980101	4.003901	3.999800	4.007900	4.000501	4.000800	4.042201	4.029600	3.937800	3.995900	3.995900	3.995900	3.988000	3.982501	3.960800	3.853200	3.797600	3.795700	3.725500	3.688600	3.719400	3.735500	3.745100	3.731900	3.731900	3.807400	3.913600	3.913600	3.940600	3.925400	3.904300	3.882000	3.879200	3.889500	3.893100	3.893100	3.973100	3.960900	3.973000	3.945800	3.940200	3.886400	3.836600	3.820900	
3.768100	3.768100	3.761300	3.746900	3.728300	3.769100	3.710100	3.676100	3.664100	3.697001	3.688100	3.702900	3.832900	3.832900	3.898700	3.765200	3.713001	3.704800	3.649500	3.671800	3.682700	3.651500	3.639700	3.693100	3.829900	3.863300	3.863300	3.980400	3.980400	4.038000	4.023601	4.005000	4.005000	3.991100	4.031500	4.026100	4.002000	4.047100	4.030800	4.017400	4.023100	4.023100	4.023700	4.023700	4.054400	4.060000	4.060000	4.045100	4.017001	3.993600	3.986600	3.992900	3.989901	4.003800	4.037101	4.052000	4.062500	4.038700	3.999500	3.994300	3.992100	4.001300	4.031301	4.047101	4.023000	3.993000	3.993000	3.965900	3.958000	3.952500	3.940400	3.851300	3.833300	3.797700	3.758000	3.764600	3.753200	3.745100	3.745100	3.718500	3.811200	3.815100	3.871200	3.918900	3.939700	3.925400	3.946800	3.898100	3.868300	3.883900	3.897700	3.941200	3.960800	3.940400	3.954100	3.949900	3.929500	3.912700	3.874100	3.820900	
3.768100	3.768100	3.799500	3.723400	3.723400	3.743200	3.767500	3.815200	3.742800	3.742800	3.798301	3.801500	3.890300	3.898700	3.881800	3.795001	3.724000	3.676400	3.667100	3.671800	3.671800	3.625401	3.650600	3.718800	3.829900	3.839200	3.934600	3.927400	3.940300	3.940300	4.038000	4.033300	4.014700	4.014700	4.041200	4.016900	4.030800	4.030800	4.043000	4.020801	4.023100	4.023100	4.016601	4.016601	4.023700	4.054400	4.060000	4.045100	4.029901	3.986801	3.983800	3.982701	4.031100	4.023201	4.037101	4.051000	4.051000	4.038700	4.039500	4.040401	3.992600	3.988801	3.986300	4.002100	3.978000	3.993000	3.993000	3.991100	3.983200	3.977700	3.967500	3.881600	3.835300	3.783900	3.758000	3.764600	3.801800	3.828500	3.784200	3.769400	3.811200	3.815100	3.877300	3.960400	3.954200	3.954200	3.944700	3.948800	3.930900	3.947700	3.966800	3.947600	3.939500	3.940400	3.933700	3.931400	3.931400	3.935600	3.912700	3.823400	
3.802400	3.751200	3.783100	3.739100	3.739500	3.736200	3.798400	3.798400	3.782100	3.742800	3.742800	3.854400	3.929200	3.878700	3.841900	3.782000	3.789800	3.631100	3.667100	3.691300	3.673701	3.664100	3.664100	3.674600	3.757400	3.910500	3.870400	3.858500	3.858500	3.911500	3.941800	4.015700	3.997100	3.997100	4.015400	3.972800	4.040800	4.026300	4.025400	3.975000	3.973401	4.023100	4.016601	4.016601	4.016601	4.023700	4.029300	4.029901	4.014201	3.983800	3.971200	4.015800	4.002301	4.031100	4.037101	4.051000	4.024900	4.028000	4.039500	4.031800	4.056200	3.990400	3.986300	3.980901	3.978000	3.978000	3.991100	3.991100	3.983200	3.967500	3.941000	3.925200	3.869600	3.811000	3.785100	3.791700	3.828900	3.828500	3.845600	3.836800	3.882800	3.886700	3.913700	3.986100	3.966800	3.966800	3.964300	3.958100	3.932900	3.938300	3.938300	3.947600	3.947600	3.922600	3.933700	3.931400	3.931400	3.937500	3.937500	3.884900	
3.844000	3.753700	3.839400	3.739800	3.739900	3.790600	3.848600	3.864801	3.842401	3.805501	3.790500	3.779500	3.837500	3.919800	3.900900	3.789800	3.745700	3.670600	3.621000	3.679300	3.681700	3.664100	3.664100	3.664100	3.771000	3.788600	3.898300	3.884000	3.858500	3.858500	3.918000	3.999600	3.999600	3.990800	3.940400	3.976800	4.036000	4.027900	3.966800	3.975000	3.973401	4.023100	4.070800	4.070800	4.016601	4.016601	4.011100	3.983501	4.007201	4.034301	4.016901	4.016801	4.015800	4.044600	4.083500	4.097400	4.064200	4.090301	4.060500	4.086801	4.045800	4.032400	4.032400	3.986001	3.978000	3.978000	3.991100	3.991100	3.983200	3.941000	3.925200	3.925200	3.913200	3.870200	3.811000	3.815600	3.828900	3.838500	3.855000	3.864100	3.876700	3.899300	3.930000	3.930000	3.966800	3.958900	3.951100	3.944900	3.932900	3.938300	3.938300	3.906300	3.910300	3.918200	3.923700	3.933700	3.914300	3.914300	3.914300	3.916500	
3.838500	3.796500	3.822100	3.790600	3.790600	3.790600	3.793800	3.864801	3.858100	3.833001	3.808500	3.798600	3.789000	3.898800	3.899801	3.837500	3.772300	3.638600	3.623300	3.618300	3.681700	3.686000	3.668400	3.699600	3.730900	3.730900	3.775100	3.767900	3.877600	3.928900	3.933000	3.960500	3.990800	3.990800	3.948200	4.015900	4.005400	3.970200	3.986800	3.969800	3.969800	4.015901	4.070001	4.070001	4.070001	4.065600	4.061300	3.994900	4.022000	4.040301	4.016901	4.016801	4.016801	4.055701	4.110600	4.072800	4.099200	4.079400	4.099000	4.086801	4.073900	4.056800	4.057400	3.948000	3.962100	3.978000	3.991100	3.964600	3.946500	3.925200	3.933000	3.933000	3.921000	3.892300	3.811700	3.844900	3.837600	3.867600	3.826800	3.826800	3.826800	3.850900	3.854600	3.854600	3.897500	3.883500	3.932400	3.944900	3.944900	3.917900	3.917900	3.907700	3.912600	3.895000	3.870500	3.870500	3.866200	3.866200	3.866200	3.866400	
3.803600	3.812700	3.875500	3.874100	3.876900	3.876900	3.877300	3.877300	3.932801	3.836801	3.817300	3.781701	3.752900	3.910200	3.883101	3.837100	3.723200	3.722500	3.669700	3.666500	3.685700	3.685700	3.701600	3.716100	3.724700	3.722100	3.775100	3.790200	3.819200	3.890600	3.890600	3.890600	3.971500	3.924901	3.914000	3.953400	3.921500	3.973600	3.924601	3.924601	4.017500	4.017500	4.082800	4.070001	4.070001	4.070001	4.050300	4.040900	4.026401	4.044701	4.047400	4.075700	4.086200	4.086200	4.028600	4.058200	4.058200	4.083800	4.105700	4.093700	4.084900	4.074900	4.046900	3.956400	3.962100	3.880800	3.959300	3.975700	3.949700	3.933000	3.933000	3.904300	3.892300	3.892300	3.851500	3.826600	3.854300	3.936800	3.801300	3.801300	3.801300	3.835900	3.924900	3.924900	3.914600	3.914600	3.894300	3.887500	3.896400	3.852300	3.834600	3.834600	3.798600	3.815100	3.870500	3.870200	3.867900	3.859800	3.859800	3.827100	
